iter_b,action_b,payoff_b,selection_method_b
6565,1,0,greedy
6566,0,0,greedy
6567,1,0,greedy
6568,0,0,greedy
6569,1,0,greedy
6570,0,0,greedy
6571,1,0,greedy
6572,0,0,greedy
6573,1,0,greedy
6574,0,0,greedy
6575,1,0,random
6576,0,0,greedy
6577,1,0,greedy
6578,0,0,greedy
6579,1,0,greedy
6580,0,0,greedy
6581,1,0,greedy
6582,1,0,random
6583,0,0,greedy
6584,0,0,greedy
6585,1,0,greedy
6586,0,0,greedy
6587,1,0,greedy
6588,0,0,greedy
6589,1,0,greedy
6590,0,0,greedy
6591,1,3,greedy
6592,1,0,greedy
6593,1,3,greedy
6594,1,0,greedy
6595,1,0,greedy
6596,1,0,greedy
6597,0,0,greedy
6598,1,0,greedy
6599,0,0,random
6600,1,0,greedy
6601,0,0,greedy
6602,1,0,greedy
6603,0,0,greedy
6604,1,0,greedy
6605,0,0,greedy
6606,1,0,greedy
6607,0,0,greedy
6608,1,0,greedy
6609,0,0,greedy
6610,1,0,greedy
6611,0,0,greedy
6612,1,0,greedy
6613,0,0,greedy
6614,1,0,greedy
6615,0,5,greedy
6616,0,0,random
6617,0,0,random
6618,0,0,greedy
6619,0,0,greedy
6620,0,0,greedy
6621,1,0,greedy
6622,0,0,greedy
6623,1,0,greedy
6624,0,0,greedy
6625,1,0,random
6626,0,0,greedy
6627,1,0,greedy
6628,0,0,greedy
6629,1,0,greedy
6630,0,0,greedy
6631,1,0,greedy
6632,0,0,greedy
6633,1,0,greedy
6634,0,0,greedy
6635,1,0,greedy
6636,0,0,greedy
6637,1,3,greedy
6638,1,0,greedy
6639,1,0,greedy
6640,1,0,greedy
6641,0,0,greedy
6642,1,0,random
6643,0,0,random
6644,1,3,random
6645,0,0,random
6646,1,0,greedy
6647,1,0,greedy
6648,1,0,greedy
6649,1,0,greedy
6650,0,0,greedy
6651,1,0,greedy
6652,0,0,greedy
6653,1,3,greedy
6654,1,0,greedy
6655,1,0,greedy
6656,1,0,greedy
6657,0,0,greedy
6658,1,0,greedy
6659,0,0,greedy
6660,1,0,greedy
6661,0,0,greedy
6662,1,0,greedy
6663,0,0,greedy
6664,1,0,greedy
6665,0,0,greedy
6666,1,0,greedy
6667,0,0,greedy
6668,1,0,greedy
6669,0,0,greedy
6670,1,0,greedy
6671,0,0,greedy
6672,1,0,greedy
6673,0,0,greedy
6674,1,0,greedy
6675,0,0,greedy
6676,1,0,greedy
6677,0,0,greedy
6678,1,0,greedy
6679,1,0,random
6680,0,0,greedy
6681,0,0,greedy
6682,1,0,greedy
6683,1,0,random
6684,0,0,greedy
6685,0,0,greedy
6686,1,0,greedy
6687,0,0,greedy
6688,1,0,greedy
6689,0,0,greedy
6690,1,0,greedy
6691,1,0,random
6692,0,0,greedy
6693,0,0,greedy
6694,1,0,greedy
6695,0,0,greedy
6696,1,0,greedy
6697,0,5,greedy
6698,0,0,greedy
6699,0,0,greedy
6700,0,0,greedy
6701,0,0,greedy
6702,0,0,greedy
6703,0,0,greedy
6704,1,0,greedy
6705,0,0,greedy
6706,1,0,greedy
6707,0,0,greedy
6708,1,0,greedy
6709,0,0,greedy
6710,1,0,greedy
6711,0,0,greedy
6712,1,0,greedy
6713,0,0,greedy
6714,1,0,greedy
6715,0,0,greedy
6716,1,0,greedy
6717,0,0,greedy
6718,1,0,greedy
6719,0,0,greedy
6720,1,0,greedy
6721,0,0,random
6722,1,0,greedy
6723,0,0,greedy
6724,1,0,greedy
6725,0,0,greedy
6726,1,0,greedy
6727,0,0,greedy
6728,1,0,greedy
6729,0,0,greedy
6730,1,0,greedy
6731,0,0,greedy
6732,0,0,random
6733,1,0,greedy
6734,1,0,greedy
6735,0,0,greedy
6736,1,0,random
6737,0,0,greedy
6738,1,0,greedy
6739,0,0,greedy
6740,1,0,greedy
6741,0,0,greedy
6742,1,0,greedy
6743,0,0,random
6744,1,0,greedy
6745,0,0,greedy
6746,1,0,greedy
6747,0,0,greedy
6748,1,0,greedy
6749,0,0,greedy
6750,1,0,greedy
6751,0,0,greedy
6752,1,0,greedy
6753,0,0,greedy
6754,0,0,random
6755,1,0,greedy
6756,1,0,greedy
6757,0,0,greedy
6758,1,0,greedy
6759,0,0,greedy
6760,1,3,greedy
6761,1,3,random
6762,1,0,random
6763,1,0,greedy
6764,1,0,greedy
6765,1,0,greedy
6766,1,0,greedy
6767,1,0,greedy
6768,1,0,greedy
6769,1,0,greedy
6770,0,0,greedy
6771,1,0,greedy
6772,0,0,greedy
6773,1,0,greedy
6774,0,0,greedy
6775,1,0,greedy
6776,0,0,greedy
6777,1,0,greedy
6778,0,0,greedy
6779,1,0,greedy
6780,0,0,greedy
6781,1,3,greedy
6782,1,0,greedy
6783,1,0,greedy
6784,1,0,greedy
6785,1,0,greedy
6786,1,0,greedy
6787,0,0,greedy
6788,1,0,greedy
6789,0,0,greedy
6790,1,0,greedy
6791,0,0,greedy
6792,1,0,greedy
6793,0,0,random
6794,1,0,greedy
6795,0,0,greedy
6796,1,0,greedy
6797,0,0,greedy
6798,1,0,greedy
6799,1,0,random
6800,0,0,greedy
6801,0,0,greedy
6802,1,0,greedy
6803,0,0,greedy
6804,1,0,greedy
6805,0,0,greedy
6806,1,0,greedy
6807,0,0,greedy
6808,1,0,greedy
6809,0,0,greedy
6810,1,0,greedy
6811,0,0,greedy
6812,1,0,greedy
6813,0,0,greedy
6814,1,0,random
6815,0,5,greedy
6816,0,0,random
6817,0,0,greedy
6818,0,0,greedy
6819,0,0,greedy
6820,0,0,greedy
6821,0,0,greedy
6822,0,0,greedy
6823,0,0,greedy
6824,0,0,greedy
6825,1,3,greedy
6826,1,0,greedy
6827,1,0,greedy
6828,1,0,greedy
6829,1,0,greedy
6830,1,0,greedy
6831,1,0,greedy
6832,0,0,greedy
6833,1,0,greedy
6834,0,0,greedy
6835,1,0,greedy
6836,0,0,greedy
6837,1,0,greedy
6838,0,0,greedy
6839,1,0,greedy
6840,0,0,greedy
6841,1,0,greedy
6842,0,0,greedy
6843,1,0,greedy
6844,0,0,random
6845,1,0,greedy
6846,0,0,greedy
6847,1,3,greedy
6848,1,0,greedy
6849,1,0,greedy
6850,1,0,greedy
6851,1,0,greedy
6852,1,0,greedy
6853,1,0,greedy
6854,0,0,greedy
6855,1,0,greedy
6856,0,0,greedy
6857,1,0,greedy
6858,0,0,greedy
6859,1,0,greedy
6860,0,5,greedy
6861,0,0,greedy
6862,0,0,greedy
6863,0,0,greedy
6864,0,0,greedy
6865,0,0,greedy
6866,0,0,greedy
6867,0,0,greedy
6868,0,0,greedy
6869,0,0,greedy
6870,0,0,greedy
6871,0,0,greedy
6872,1,0,greedy
6873,0,0,greedy
6874,1,0,greedy
6875,0,0,greedy
6876,1,0,greedy
6877,0,0,greedy
6878,1,0,greedy
6879,0,0,greedy
6880,1,0,greedy
6881,0,0,greedy
6882,1,0,greedy
6883,1,0,random
6884,0,0,greedy
6885,0,0,random
6886,1,0,greedy
6887,0,0,greedy
6888,1,0,greedy
6889,0,0,greedy
6890,1,0,greedy
6891,0,0,greedy
6892,1,0,greedy
6893,0,0,greedy
6894,1,0,greedy
6895,0,0,greedy
6896,1,0,greedy
6897,0,0,greedy
6898,1,0,greedy
6899,0,0,greedy
6900,1,0,greedy
6901,0,0,greedy
6902,1,0,greedy
6903,0,0,greedy
6904,1,3,greedy
6905,0,0,random
6906,1,0,greedy
6907,1,0,greedy
6908,1,0,greedy
6909,1,0,greedy
6910,1,0,greedy
6911,1,0,greedy
6912,1,0,greedy
6913,1,0,greedy
6914,0,0,greedy
6915,1,0,random
6916,0,0,random
6917,1,0,greedy
6918,0,0,greedy
6919,1,0,greedy
6920,0,0,greedy
6921,1,0,greedy
6922,0,0,greedy
6923,1,0,greedy
6924,0,0,greedy
6925,1,3,greedy
6926,1,0,greedy
6927,1,0,greedy
6928,1,0,greedy
6929,1,0,greedy
6930,1,0,greedy
6931,1,0,random
6932,1,0,random
6933,0,0,random
6934,1,0,greedy
6935,0,0,random
6936,1,0,greedy
6937,1,0,greedy
6938,0,0,greedy
6939,1,0,greedy
6940,0,0,greedy
6941,1,0,greedy
6942,0,0,greedy
6943,1,0,greedy
6944,0,0,greedy
6945,1,0,greedy
6946,0,0,greedy
6947,1,0,greedy
6948,0,0,greedy
6949,1,0,greedy
6950,0,0,greedy
6951,1,0,greedy
6952,0,0,greedy
6953,1,0,greedy
6954,0,0,greedy
6955,1,0,random
6956,0,0,greedy
6957,1,0,greedy
6958,0,0,greedy
6959,1,0,greedy
6960,0,0,greedy
6961,0,0,random
6962,1,0,greedy
6963,1,3,greedy
6964,1,0,greedy
6965,1,0,random
6966,1,0,greedy
6967,1,0,greedy
6968,1,0,random
6969,1,0,greedy
6970,1,0,greedy
6971,1,0,greedy
6972,1,0,greedy
6973,0,0,random
6974,1,0,greedy
6975,1,0,greedy
6976,0,0,greedy
6977,1,0,random
6978,0,0,greedy
6979,1,0,greedy
6980,0,0,greedy
6981,1,0,greedy
6982,0,0,greedy
6983,1,0,greedy
6984,0,0,greedy
6985,0,0,random
6986,1,0,greedy
6987,1,0,greedy
6988,0,0,greedy
6989,1,0,greedy
6990,0,0,greedy
6991,1,0,greedy
6992,0,0,greedy
6993,1,0,greedy
6994,1,0,random
6995,0,0,greedy
6996,0,0,greedy
6997,1,0,greedy
6998,0,0,greedy
6999,1,0,greedy
7000,0,0,greedy
7001,1,0,greedy
7002,0,0,greedy
7003,1,0,greedy
7004,0,0,greedy
7005,1,0,random
7006,0,0,greedy
7007,1,0,greedy
7008,0,0,greedy
7009,1,0,greedy
7010,0,0,greedy
7011,1,0,greedy
7012,0,0,greedy
7013,1,0,greedy
7014,0,0,greedy
7015,1,0,greedy
7016,0,5,greedy
7017,0,0,greedy
7018,0,0,greedy
7019,1,0,random
7020,0,0,greedy
7021,0,0,greedy
7022,0,5,greedy
7023,1,0,random
7024,0,0,greedy
7025,0,0,greedy
7026,0,0,greedy
7027,0,0,greedy
7028,0,0,greedy
7029,0,0,greedy
7030,0,0,greedy
7031,0,0,greedy
7032,0,0,greedy
7033,0,0,random
7034,0,5,greedy
7035,0,0,greedy
7036,0,0,greedy
7037,0,0,greedy
7038,0,5,random
7039,0,0,greedy
7040,0,0,greedy
7041,0,0,greedy
7042,1,0,random
7043,0,0,greedy
7044,0,0,greedy
7045,0,0,greedy
7046,0,0,greedy
7047,0,0,greedy
7048,0,0,greedy
7049,0,0,greedy
7050,0,0,greedy
7051,0,5,greedy
7052,0,0,greedy
7053,0,5,greedy
7054,0,5,greedy
7055,1,0,random
7056,0,0,greedy
7057,0,5,greedy
7058,0,0,greedy
7059,0,0,greedy
7060,0,0,greedy
7061,0,5,greedy
7062,0,0,greedy
7063,0,5,greedy
7064,0,0,greedy
7065,0,5,greedy
7066,0,0,greedy
7067,0,5,greedy
7068,0,0,greedy
7069,0,5,greedy
7070,0,0,greedy
7071,0,5,greedy
7072,0,0,greedy
7073,0,5,greedy
7074,0,0,greedy
7075,0,0,greedy
7076,0,5,greedy
7077,0,5,greedy
7078,0,0,greedy
7079,0,5,greedy
7080,0,0,greedy
7081,0,5,greedy
7082,0,0,greedy
7083,0,5,greedy
7084,0,0,greedy
7085,0,5,greedy
7086,1,0,random
7087,0,0,greedy
7088,0,0,greedy
7089,0,0,greedy
7090,0,5,greedy
7091,0,5,greedy
7092,0,0,greedy
7093,0,0,greedy
7094,0,5,random
7095,0,0,greedy
7096,0,0,greedy
7097,0,5,greedy
7098,0,5,greedy
7099,0,0,greedy
7100,0,5,greedy
7101,0,0,greedy
7102,0,5,greedy
7103,1,0,random
7104,0,0,greedy
7105,0,0,greedy
7106,0,0,greedy
7107,0,5,greedy
7108,0,0,greedy
7109,0,5,greedy
7110,0,0,random
7111,1,3,random
7112,0,5,greedy
7113,0,5,greedy
7114,1,0,random
7115,0,0,greedy
7116,0,0,greedy
7117,0,0,greedy
7118,0,5,greedy
7119,0,0,greedy
7120,0,5,greedy
7121,0,0,greedy
7122,0,5,greedy
7123,0,0,greedy
7124,0,5,greedy
7125,0,0,greedy
7126,0,5,greedy
7127,0,0,greedy
7128,0,5,greedy
7129,0,0,greedy
7130,0,0,greedy
7131,0,5,greedy
7132,0,5,greedy
7133,0,0,greedy
7134,0,5,greedy
7135,0,0,greedy
7136,0,5,greedy
7137,1,0,random
7138,0,5,greedy
7139,0,0,greedy
7140,0,0,greedy
7141,0,0,greedy
7142,0,0,greedy
7143,0,5,greedy
7144,0,0,greedy
7145,0,5,greedy
7146,0,0,greedy
7147,0,5,greedy
7148,0,0,greedy
7149,0,5,greedy
7150,0,0,greedy
7151,0,0,greedy
7152,0,5,random
7153,0,5,greedy
7154,0,0,greedy
7155,0,5,greedy
7156,0,0,greedy
7157,0,5,greedy
7158,0,0,greedy
7159,0,5,greedy
7160,0,5,greedy
7161,0,0,greedy
7162,0,0,greedy
7163,0,5,greedy
7164,0,0,random
7165,0,0,greedy
7166,0,5,greedy
7167,0,5,greedy
7168,0,0,greedy
7169,1,3,random
7170,0,5,greedy
7171,0,5,greedy
7172,0,0,greedy
7173,0,5,greedy
7174,0,0,random
7175,0,5,greedy
7176,0,0,greedy
7177,0,5,random
7178,1,0,random
7179,0,0,greedy
7180,0,0,greedy
7181,0,0,random
7182,0,0,greedy
7183,0,5,greedy
7184,0,0,greedy
7185,0,5,greedy
7186,0,0,random
7187,0,5,greedy
7188,0,0,greedy
7189,0,5,greedy
7190,0,0,greedy
7191,1,3,random
7192,0,5,greedy
7193,0,5,greedy
7194,0,5,greedy
7195,0,0,greedy
7196,0,5,greedy
7197,0,0,greedy
7198,0,5,greedy
7199,0,5,greedy
7200,0,0,random
7201,0,5,greedy
7202,0,0,greedy
7203,1,0,random
7204,1,0,random
7205,0,0,greedy
7206,0,0,greedy
7207,0,0,greedy
7208,0,5,greedy
7209,0,0,greedy
7210,0,5,greedy
7211,0,0,greedy
7212,0,0,greedy
7213,0,0,greedy
7214,0,0,greedy
7215,0,0,greedy
7216,0,5,greedy
7217,0,0,greedy
7218,0,5,greedy
7219,0,0,greedy
7220,0,5,greedy
7221,1,0,random
7222,0,0,greedy
7223,0,0,greedy
7224,1,0,random
7225,0,0,greedy
7226,0,0,greedy
7227,0,0,greedy
7228,0,0,greedy
7229,0,0,greedy
7230,0,0,greedy
7231,0,5,greedy
7232,0,0,greedy
7233,0,5,greedy
7234,0,0,greedy
7235,0,5,greedy
7236,0,0,greedy
7237,0,5,greedy
7238,0,0,greedy
7239,0,5,greedy
7240,0,0,greedy
7241,0,5,greedy
7242,0,0,greedy
7243,0,5,greedy
7244,0,0,greedy
7245,0,5,greedy
7246,0,0,greedy
7247,0,5,greedy
7248,0,0,greedy
7249,0,0,greedy
7250,0,5,greedy
7251,0,5,greedy
7252,1,0,random
7253,0,0,greedy
7254,0,0,greedy
7255,0,0,greedy
7256,0,0,greedy
7257,0,0,greedy
7258,0,5,random
7259,0,0,greedy
7260,0,5,greedy
7261,0,0,greedy
7262,0,5,greedy
7263,0,0,greedy
7264,1,3,random
7265,0,5,greedy
7266,0,5,greedy
7267,0,5,greedy
7268,0,0,greedy
7269,0,5,random
7270,0,0,greedy
7271,1,3,random
7272,0,5,greedy
7273,0,5,greedy
7274,0,5,greedy
7275,0,0,random
7276,0,5,greedy
7277,1,0,random
7278,0,0,greedy
7279,0,0,greedy
7280,0,0,greedy
7281,0,0,greedy
7282,0,5,greedy
7283,0,0,greedy
7284,0,0,greedy
7285,0,5,greedy
7286,0,0,greedy
7287,0,5,greedy
7288,0,0,greedy
7289,0,5,greedy
7290,0,0,greedy
7291,0,5,greedy
7292,0,0,greedy
7293,0,5,greedy
7294,0,0,random
7295,0,5,random
7296,0,0,greedy
7297,0,5,greedy
7298,0,0,greedy
7299,0,5,greedy
7300,0,0,greedy
7301,0,5,greedy
7302,0,0,random
7303,0,5,greedy
7304,0,0,greedy
7305,0,5,greedy
7306,0,0,greedy
7307,0,5,greedy
7308,0,0,greedy
7309,0,5,greedy
7310,0,0,greedy
7311,0,5,greedy
7312,0,0,greedy
7313,0,5,greedy
7314,0,0,greedy
7315,0,0,greedy
7316,0,5,greedy
7317,1,3,random
7318,1,3,random
7319,0,5,greedy
7320,0,5,greedy
7321,1,3,random
7322,0,5,greedy
7323,0,5,greedy
7324,0,5,greedy
7325,0,5,greedy
7326,0,5,greedy
7327,0,5,greedy
7328,0,5,greedy
7329,0,0,greedy
7330,0,5,greedy
7331,0,0,greedy
7332,0,5,greedy
7333,0,0,greedy
7334,0,5,greedy
7335,0,0,random
7336,0,5,greedy
7337,0,0,greedy
7338,0,5,greedy
7339,0,0,greedy
7340,0,5,greedy
7341,0,0,greedy
7342,0,5,greedy
7343,0,0,greedy
7344,0,5,greedy
7345,0,0,greedy
7346,0,5,greedy
7347,0,0,greedy
7348,0,5,greedy
7349,0,0,greedy
7350,0,5,greedy
7351,0,0,greedy
7352,1,3,random
7353,0,5,greedy
7354,0,5,greedy
7355,0,5,greedy
7356,0,5,greedy
7357,0,5,greedy
7358,0,0,greedy
7359,0,5,greedy
7360,0,0,greedy
7361,0,5,greedy
7362,0,0,greedy
7363,0,5,greedy
7364,0,0,greedy
7365,0,5,greedy
7366,0,0,greedy
7367,0,5,greedy
7368,0,0,greedy
7369,0,5,greedy
7370,0,0,greedy
7371,0,5,greedy
7372,0,0,greedy
7373,0,5,greedy
7374,0,0,greedy
7375,1,3,random
7376,0,5,greedy
7377,0,5,greedy
7378,0,5,greedy
7379,0,5,greedy
7380,0,0,greedy
7381,0,5,greedy
7382,0,0,greedy
7383,0,5,greedy
7384,0,0,greedy
7385,0,5,greedy
7386,0,0,greedy
7387,0,5,greedy
7388,1,0,random
7389,0,0,greedy
7390,0,0,greedy
7391,0,0,greedy
7392,0,0,greedy
7393,0,0,greedy
7394,0,0,greedy
7395,0,0,greedy
7396,0,0,greedy
7397,0,5,greedy
7398,0,0,greedy
7399,0,5,greedy
7400,0,0,greedy
7401,0,5,greedy
7402,0,0,greedy
7403,0,5,greedy
7404,0,0,greedy
7405,0,5,greedy
7406,0,0,greedy
7407,0,5,greedy
7408,0,0,greedy
7409,0,5,greedy
7410,0,0,greedy
7411,1,3,random
7412,0,5,greedy
7413,0,5,greedy
7414,0,5,greedy
7415,0,5,greedy
7416,0,0,greedy
7417,0,5,random
7418,0,5,greedy
7419,0,5,greedy
7420,0,0,greedy
7421,0,5,greedy
7422,0,0,greedy
7423,0,5,greedy
7424,0,0,greedy
7425,0,5,greedy
7426,0,0,greedy
7427,0,5,greedy
7428,1,0,random
7429,0,0,greedy
7430,1,0,random
7431,0,0,random
7432,0,0,greedy
7433,0,0,greedy
7434,0,0,greedy
7435,0,0,greedy
7436,0,0,greedy
7437,0,0,greedy
7438,0,0,greedy
7439,0,0,greedy
7440,1,0,random
7441,0,5,greedy
7442,0,0,greedy
7443,0,0,greedy
7444,0,0,greedy
7445,0,0,greedy
7446,0,0,greedy
7447,0,5,greedy
7448,1,0,random
7449,0,0,greedy
7450,0,0,greedy
7451,0,0,greedy
7452,0,0,greedy
7453,0,0,greedy
7454,1,0,random
7455,0,0,greedy
7456,0,0,greedy
7457,0,0,greedy
7458,0,0,greedy
7459,0,0,greedy
7460,0,0,greedy
7461,0,0,greedy
7462,1,0,greedy
7463,0,0,greedy
7464,1,0,greedy
7465,0,0,greedy
7466,1,0,greedy
7467,0,0,greedy
7468,1,0,greedy
7469,0,0,greedy
7470,1,0,greedy
7471,0,0,greedy
7472,1,0,greedy
7473,0,0,greedy
7474,1,0,greedy
7475,0,5,greedy
7476,0,0,greedy
7477,0,0,greedy
7478,0,0,greedy
7479,1,0,greedy
7480,0,0,greedy
7481,1,0,greedy
7482,0,0,greedy
7483,1,0,greedy
7484,0,5,greedy
7485,0,0,greedy
7486,0,0,greedy
7487,0,0,greedy
7488,1,0,greedy
7489,0,0,greedy
7490,1,0,greedy
7491,0,0,greedy
7492,1,0,greedy
7493,0,0,greedy
7494,1,0,greedy
7495,0,0,greedy
7496,1,0,greedy
7497,0,0,greedy
7498,1,0,greedy
7499,0,0,greedy
7500,1,0,greedy
7501,0,0,greedy
7502,1,0,greedy
7503,0,0,greedy
7504,1,0,greedy
7505,0,0,greedy
7506,1,0,greedy
7507,0,0,greedy
7508,1,0,greedy
7509,0,0,greedy
7510,1,3,greedy
7511,1,0,greedy
7512,1,0,greedy
7513,0,0,greedy
7514,1,0,greedy
7515,0,0,greedy
7516,1,0,greedy
7517,0,0,greedy
7518,1,0,greedy
7519,0,0,greedy
7520,1,0,greedy
7521,0,0,greedy
7522,1,0,greedy
7523,0,0,greedy
7524,1,0,greedy
7525,0,0,greedy
7526,1,0,random
7527,1,0,random
7528,0,0,greedy
7529,0,0,greedy
7530,1,0,greedy
7531,0,0,greedy
7532,1,0,greedy
7533,0,0,greedy
7534,1,0,greedy
7535,0,0,greedy
7536,1,0,greedy
7537,0,0,greedy
7538,1,0,greedy
7539,0,0,greedy
7540,1,0,greedy
7541,0,0,greedy
7542,1,0,greedy
7543,0,0,greedy
7544,0,5,random
7545,0,5,greedy
7546,0,0,greedy
7547,0,0,greedy
7548,0,0,greedy
7549,0,0,greedy
7550,0,0,greedy
7551,1,0,greedy
7552,0,0,greedy
7553,1,0,greedy
7554,0,0,greedy
7555,1,0,greedy
7556,0,0,greedy
7557,1,0,greedy
7558,0,0,greedy
7559,1,0,greedy
7560,0,0,greedy
7561,1,0,greedy
7562,0,0,greedy
7563,1,0,greedy
7564,0,0,greedy
7565,1,0,greedy
7566,0,0,greedy
7567,1,0,random
7568,0,0,greedy
7569,1,0,greedy
7570,0,0,greedy
7571,1,3,greedy
7572,1,0,greedy
7573,1,0,greedy
7574,0,0,greedy
7575,1,0,greedy
7576,1,0,random
7577,0,0,greedy
7578,0,0,random
7579,1,0,greedy
7580,0,0,greedy
7581,1,0,greedy
7582,0,0,greedy
7583,1,0,greedy
7584,0,5,greedy
7585,0,0,greedy
7586,0,0,greedy
7587,0,0,greedy
7588,1,0,random
7589,0,0,greedy
7590,0,0,greedy
7591,1,0,greedy
7592,0,0,greedy
7593,0,5,random
7594,0,0,greedy
7595,0,0,random
7596,0,0,random
7597,1,0,greedy
7598,0,0,greedy
7599,1,0,greedy
7600,0,0,greedy
7601,1,0,greedy
7602,0,5,greedy
7603,0,0,greedy
7604,0,0,greedy
7605,0,0,greedy
7606,0,0,greedy
7607,0,0,greedy
7608,1,0,random
7609,0,0,greedy
7610,1,0,greedy
7611,0,0,greedy
7612,1,0,greedy
7613,0,0,greedy
7614,1,0,greedy
7615,0,0,greedy
7616,1,0,greedy
7617,0,0,greedy
7618,1,0,greedy
7619,0,5,greedy
7620,0,0,greedy
7621,0,0,greedy
7622,0,0,greedy
7623,0,0,greedy
7624,1,0,greedy
7625,0,0,greedy
7626,0,0,random
7627,1,0,greedy
7628,1,0,greedy
7629,0,0,greedy
7630,1,0,greedy
7631,0,0,greedy
7632,1,0,greedy
7633,0,0,greedy
7634,1,0,greedy
7635,0,0,greedy
7636,1,0,greedy
7637,0,0,greedy
7638,1,0,greedy
7639,0,0,greedy
7640,1,0,greedy
7641,0,0,greedy
7642,1,0,greedy
7643,0,0,random
7644,1,0,greedy
7645,0,0,greedy
7646,1,0,greedy
7647,0,0,greedy
7648,1,0,greedy
7649,0,0,greedy
7650,1,0,greedy
7651,1,0,random
7652,0,0,greedy
7653,0,0,greedy
7654,1,0,greedy
7655,0,0,greedy
7656,1,0,greedy
7657,0,0,greedy
7658,1,0,greedy
7659,0,0,greedy
7660,1,0,greedy
7661,0,0,greedy
7662,1,0,greedy
7663,0,0,greedy
7664,1,0,greedy
7665,0,0,greedy
7666,1,0,greedy
7667,0,0,greedy
7668,1,0,greedy
7669,0,0,greedy
7670,0,0,random
7671,1,0,greedy
7672,1,0,greedy
7673,0,0,greedy
7674,1,0,greedy
7675,0,0,greedy
7676,1,0,greedy
7677,0,0,greedy
7678,1,0,greedy
7679,0,0,random
7680,0,0,random
7681,1,0,greedy
7682,1,0,greedy
7683,0,0,greedy
7684,1,3,greedy
7685,1,0,greedy
7686,1,0,greedy
7687,1,0,greedy
7688,1,0,greedy
7689,0,0,greedy
7690,1,0,greedy
7691,0,0,greedy
7692,1,0,greedy
7693,0,0,greedy
7694,1,0,greedy
7695,0,0,greedy
7696,1,0,greedy
7697,0,0,greedy
7698,1,3,greedy
7699,1,0,greedy
7700,1,0,greedy
7701,1,0,greedy
7702,1,0,greedy
7703,0,0,greedy
7704,1,0,greedy
7705,1,0,random
7706,0,0,greedy
7707,0,0,greedy
7708,1,0,greedy
7709,0,0,random
7710,1,0,greedy
7711,0,0,greedy
7712,1,0,greedy
7713,0,0,greedy
7714,1,0,greedy
7715,0,0,greedy
7716,1,0,greedy
7717,0,0,greedy
7718,1,0,greedy
7719,0,0,greedy
7720,1,0,greedy
7721,0,0,greedy
7722,1,0,greedy
7723,0,0,greedy
7724,1,0,greedy
7725,0,0,greedy
7726,1,0,greedy
7727,0,0,greedy
7728,1,0,greedy
7729,0,0,greedy
7730,1,0,greedy
7731,0,0,greedy
7732,1,0,greedy
7733,0,0,greedy
7734,1,0,greedy
7735,1,0,random
7736,0,0,greedy
7737,0,0,greedy
7738,1,0,greedy
7739,0,0,greedy
7740,1,0,greedy
7741,0,0,greedy
7742,1,3,greedy
7743,1,0,greedy
7744,1,0,greedy
7745,1,0,greedy
7746,1,3,greedy
7747,1,0,greedy
7748,1,0,greedy
7749,1,0,greedy
7750,1,0,greedy
7751,1,0,greedy
7752,0,0,greedy
7753,1,0,greedy
7754,0,0,greedy
7755,1,0,greedy
7756,0,5,greedy
7757,0,0,greedy
7758,0,0,greedy
7759,0,0,greedy
7760,0,0,greedy
7761,0,0,random
7762,0,0,greedy
7763,0,0,random
7764,0,0,greedy
7765,1,0,greedy
7766,0,0,greedy
7767,1,0,greedy
7768,0,0,greedy
7769,1,0,greedy
7770,0,0,greedy
7771,1,0,greedy
7772,0,0,greedy
7773,1,0,greedy
7774,0,5,greedy
7775,0,0,greedy
7776,0,0,greedy
7777,0,0,greedy
7778,0,0,greedy
7779,0,0,greedy
7780,0,0,greedy
7781,0,0,greedy
7782,0,5,greedy
7783,0,0,greedy
7784,1,0,random
7785,0,0,greedy
7786,0,0,greedy
7787,0,0,greedy
7788,0,0,greedy
7789,1,3,random
7790,1,0,greedy
7791,0,0,greedy
7792,1,0,greedy
7793,0,0,greedy
7794,1,0,greedy
7795,0,0,greedy
7796,1,0,greedy
7797,0,0,greedy
7798,0,0,random
7799,1,0,greedy
7800,1,3,greedy
7801,1,0,greedy
7802,1,0,greedy
7803,1,0,greedy
7804,0,0,random
7805,1,0,greedy
7806,1,3,greedy
7807,1,0,greedy
7808,1,0,greedy
7809,1,0,greedy
7810,1,0,greedy
7811,1,0,greedy
7812,1,3,greedy
7813,1,0,greedy
7814,1,0,random
7815,1,0,greedy
7816,1,0,greedy
7817,1,0,greedy
7818,1,0,greedy
7819,0,0,greedy
7820,1,0,greedy
7821,0,0,greedy
7822,1,0,greedy
7823,0,0,greedy
7824,1,0,greedy
7825,0,0,greedy
7826,1,0,greedy
7827,0,0,greedy
7828,1,0,greedy
7829,0,0,greedy
7830,1,0,greedy
7831,0,0,greedy
7832,1,0,greedy
7833,0,0,greedy
7834,1,0,greedy
7835,0,0,greedy
7836,1,0,greedy
7837,0,5,greedy
7838,0,0,greedy
7839,0,0,greedy
7840,0,0,greedy
7841,0,0,greedy
7842,0,0,greedy
7843,0,0,greedy
7844,0,0,greedy
7845,0,0,greedy
7846,0,0,greedy
7847,0,0,greedy
7848,1,0,greedy
7849,0,0,greedy
7850,1,0,greedy
7851,1,0,random
7852,0,0,greedy
7853,0,0,greedy
7854,1,0,greedy
7855,0,0,greedy
7856,1,0,greedy
7857,0,0,random
